,Branch length stretch,date,numdate
81.5/100,0.7538983044113763,,2021.2810742752947
81.6/99,0.7641869974483031,,2023.0014970911475
81.7/100,0.5744377132662222,,2021.8442123796162
81.8/81,0.9147552583752322,,2021.684248702311
81/100,0.9983040319427212,,2022.8699087513953
82.1/100,0.9620955986802265,,2022.8636697980335
82.2/100,0.998304570849089,,2018.272932643162
82.3/100,0.9983041261390664,,2022.8828150473619
82.6/100,0.4814541916004728,,2022.6089932278198
82.6/99,0.8548382762796256,,2019.877499538427
82.7/100,0.707522439897033,,2019.7248203262734
83.1/100,1.791908607222745,,2023.0496121204467
83.3/100,1.0037029421380435,,2022.7628274874435
83.4/100,0.8010980411663966,,2019.4607091669973
83.6/99,1.194098210579861,,2022.1675570330353
83.7/100,1.0780674807020796,,2020.0874382214267
83.8/100,1.3764691066007482,,2022.9768116723799
83.9/100,1.302672215396988,,2020.0476258729936
83/100,0.9042218145399197,,2022.9125807634014
83/90,0.4874360778148386,,2015.5602668869858
84.1/100,0.20235734651951587,,2021.9997456656852
84.2/100,0.9983041748232642,,2022.6786231084038
84.3/100,0.5149080473914183,,2019.8380952411196
84.4/100,1.2833174262777352,,2020.1370287206373
84.5/100,1.741446268007712,,2020.1284349257426
84.6/100,0.9983044614206122,,2022.2596690578805
84.7/100,0.631413409467634,,2022.313852601907
84.7/67,0.9684434766932969,,2022.7726790557817
84.8/100,1.4157081151207687,,2021.1798633044177
84.8/41,0.8409487185341454,,2022.5559251468376
84.8/76,1.1766556769278298,,2022.9411590475386
84.9/100,0.998304429948564,,2022.7480546918534
84.9/61,0.47849342029009767,,2019.5328840863733
84.9/73,1.2427284910359124,,2021.9219695534453
84.9/90,0.4873277716666005,,2022.103570124296
84/100,0.6484445492700862,,2019.688969984418
84/71,0.5340072363731375,,2019.4568549905937
85.1/100,0.7891332650162829,,2022.0700266537874
85.1/77,2.0,,2021.587661871466
85.2/100,0.8601406908316522,,2019.7859195290964
85.3/100,0.7885562794590036,,2019.7130896844515
85.3/79,1.0832932956750732,,2021.7800516030493
85.4/100,0.8689886579224054,,2019.2122290854636
85.5/100,1.3003647521732011,,2023.168988673553
85.5/85,0.9702843498484116,,2022.8824126418701
85.6/100,1.008709487125188,,2019.6910368827591
85.6/57,0.9983043004633478,,2020.984365288851
85.7/100,1.5395414606934599,,2022.2292287628325
85.7/67,0.7712702094612157,,2019.5773215525626
85.7/98,1.8222879513804393,,2022.281342475491
85.8/54,0.9983038446424559,,2021.8164198388417
85.8/57,1.5769086043029632,,2020.1803755558587
85.9/100,0.9983042439871178,,2021.7279930321192
85.9/99,0.9983042189298345,,2019.613540269565
85/100,1.0511328882872077,,2019.8188065162155
85/52,0.9983042812904027,,2019.5069465776564
85/94,0.37102352749679046,,2021.9217143113085
86.1/100,1.0742377249766828,,2020.005527127783
86.2/100,0.99564449537885,,2022.427638044363
86.2/78,0.9402279397872925,,2022.5673514880755
86.3/100,2.0,,2020.61003739817
86.3/31,0.6795467434281742,,2022.4357042124352
86.3/96,0.6289505411613224,,2021.90069935099
86.4/99,1.3923498897322006,,2022.2051426402015
86.5/100,0.6369038489529248,,2021.963691448635
86.6/100,0.9983044941143474,,2019.970453300036
86.7/100,1.473209670943157,,2022.0700266537874
86.7/62,0.7543463979910663,,2021.6566311350502
86.8/100,0.6841439787989116,,2021.9341889458526
86.8/97,0.9983041347726793,,2022.8935286426472
86.9/100,1.5067426900819216,,2022.867681141988
86/100,0.4919435707879664,,2022.9782267272358
87.1/100,0.6383350491444452,,2022.305725070303
87.1/70,0.8602295659867898,,2022.5908402391194
87.1/99,1.0722208483486098,,2019.507381704632
87.2/100,0.5143915432562735,,2017.2263716550958
87.2/80,1.0617009566185072,,2022.9085966990508
87.2/99,1.1001925306378457,,2022.7059312699816
87.4/100,0.7562416519317697,,2020.1007483892997
87.4/73,1.1869292763250887,,2022.940784027186
87.4/83,0.9983038861578841,,2022.5972200031617
87.5/100,0.650136130133021,,2017.049281994223
87.5/72,1.0338141108082286,,2022.001355809511
87.6/94,0.534590081248162,,2021.8578325641633
87.7/99,0.9983044614206122,,2022.200836000737
87.8/100,1.243955740335001,,2019.2017211388218
87.9/100,0.6864421819256403,,2019.6352895355003
87.9/99,0.9983043415193692,,2020.0559306843452
87/100,0.42603752975191445,,2022.176931539484
88.1/100,0.9991518668208521,,2018.9130418707757
88.3/100,0.7131669964962069,,2021.2908208901674
88.3/50,0.7715129126624732,,2019.6305602914922
88.5/100,1.0180550942175262,,2019.9627394740467
88.7/100,0.7327632453152947,,2019.575009222253
88.7/79,1.2731307140910686,,2019.752077032336
88.7/98,1.8868422089479469,,2019.275735075531
88.8/99,0.837948514918958,,2014.6915845748324
88.9/100,0.6367267233316796,,2021.6006617036567
88.9/93,1.077184195962916,,2019.1452869853465
88/100,0.5623701881098071,,2019.9358723134387
88/99,0.8357122469162837,,2022.0818485929203
89.1/100,1.0021856088658463,,2022.1817641024027
89.3/100,1.4126390973560365,,2019.9150155492384
89.5/100,0.8571510683999922,,2021.020633369868
89.6/100,0.8433248613587391,,2022.0355715778953
89.7/100,1.501959554834447,,2021.576711176309
89.8/100,1.007064589294187,,2020.126192011832
89/100,0.8065732787170943,,2019.49004379187
90.1/100,0.4992787694781079,,2017.5351294336672
90.2/100,0.49350047730882507,,2022.0099916519341
90.3/100,0.7708314635687491,,2022.4958478144272
90.6/100,1.2752208394664677,,2019.9367166273678
90.6/99,1.1904080320010024,,2022.442750206017
90.7/100,1.2905139775342311,,2019.4573220701134
90.7/55,0.5621437684041594,,2020.5878638502024
90.8/100,0.7902205256297483,,2020.2426866314893
90.9/100,0.7504587391339306,,2022.6010253852482
91.1/100,0.979119637875529,,2022.009153936526
91.2/100,0.9983043415193692,,2020.0882635310136
91.3/100,1.753040846588242,,2021.539308089043
91.4/100,0.9927139711038827,,2019.9583753402003
91.4/99,0.8559720254507094,,2018.9136384115402
91.5/100,1.4169555729557424,,2022.9505092442198
91.6/100,1.0191544694339711,,2019.800413453372
91.8/100,1.2196548699582221,,2019.5433832564506
91/100,0.999151764433925,,2022.716924001811
92.1/100,0.9075423897777953,,2020.2101765050734
92.1/98,0.9983049026291321,,2022.6963661766165
92.2/100,0.9991517846741994,,2021.7225746777167
92.4/100,1.1330183162723455,,2022.934254181012
92.5/100,0.5289294567879117,,2020.0008925662705
92.8/100,0.44714878045822987,,2019.9399461197054
92/100,0.9709590791058791,,2021.0597276745136
93.1/100,0.8852735320733752,,2019.556191024692
93.1/99,0.668163948395637,,2019.4284829652775
93.2/100,0.6900547427288375,,2021.8956946948815
93.4/100,0.7425686044752511,,2021.5367289042986
93.6/100,0.9983041354450756,,2021.4516569575835
93.6/99,1.0195375023222357,,2022.9809397343179
93.7/100,0.7003023378518103,,2016.5460345028798
93.8/100,0.5833871605878407,,2019.791427047228
93.9/100,0.9983041260472048,,2023.1299922338083
94.1/100,1.0377735492108784,,2022.960470156129
94.2/100,1.0810808408672459,,2021.4317243128648
94.4/100,0.7308649706146555,,2021.437259828599
94.5/100,0.7635779740227264,,2020.0279843382839
94.6/100,0.9991519035451579,,2021.5076737457787
94.8/100,1.744873624694346,,2019.8058318077747
94.9/99,0.9792731469359435,,2019.1784458232582
94/100,0.9991517889461162,,2022.6543329962424
95.2/100,0.9311629043146504,,2021.6729335550601
95.3/100,0.6405523958178259,,2019.742238139825
95.4/98,0.9274571996930502,,2019.91154641709
95.5/100,0.9216560142196792,,2017.5254290731039
95.6/100,0.48828050284813473,,2021.38147542488
95.8/100,1.5518546195884562,,2021.5267766470247
95.9/100,0.9994346141950156,,2021.906798727407
96.1/100,0.4294377190824316,,2021.6589465818681
96.2/100,0.5524083457449408,,2022.2072545953315
96.3/100,0.7639995388258297,,2022.6877190556906
96.4/100,0.6851335056217593,,2018.4620467284178
96.8/100,0.9515656348064423,,2022.1160863174414
96.9/99,0.4803582490540341,,2018.668576049758
96/99,0.6255725184285222,,2017.549465749555
97.1/100,0.776594962279935,,2022.554989167895
97.3/100,0.32372846569434427,,2021.898671195803
97.4/100,0.29209872994693226,,2021.1127440665334
97.6/100,1.2046991421092632,,2020.7256015829962
97.7/100,0.6135686340042579,,2019.883316599187
97/100,1.0548593724829043,,2021.661081608036
98.1/100,0.6590631639225815,,2023.2166859042507
98.3/100,0.920960574810619,,2021.5085496788113
98.4/100,0.6529575907638009,,2021.4967899942455
98.6/100,0.8707232834655866,,2022.1134272068862
98.8/100,0.8134742913434241,,2015.7003637170078
98/100,0.5893441471335521,,2021.9002350210512
99.3/100,0.5698535997219701,,2018.254285218111
99.5/100,0.7085981836513463,,2018.626019156354
99.7/100,0.6005682064092612,,2019.6029784374298
99.8/100,0.35135166913722576,,2019.5173509030046
99/100,0.6809923587395668,,2017.7536300777663
A-Adana-AD2-2019_EPIISL407660_2019-12-13,0.7853657374606163,2019-12-13,2019.9927650346667
A_AICHI_190_2018_EPIISL320160_2018-05-02,0.8092799083123268,2018-05-02,2018.3936731915808
A_AICHI_369_2019_EPIISL480455_2019-12-30,2.0,2019-12-30,2020.0388210470892
A_Abidjan_0428_2021jun_EPIISL5135622_2021-06-14_Original_CNRVirusdesInfectionsRespiratoires-FranceSUD,1.0000004296566105e-06,2021-06-14,2021.4787487298886
A_Abidjan_0455_2021jul_EPIISL5135627_2021-07-02_Original_CNRVirusdesInfectionsRespiratoires-FranceSUD,1.0000004296566324e-06,2021-07-02,2021.5275139195126
A_Abidjan_0457_2021jul_EPIISL5135645_2021-07-03_Original_CNRVirusdesInfectionsRespiratoires-FranceSUD,1.0000004296566728e-06,2021-07-03,2021.530223096714
A_Abidjan_0458_2021jun_EPIISL5135673_2021-06-29_Original_CNRVirusdesInfectionsRespiratoires-FranceSUD,1.0000004296567065e-06,2021-06-29,2021.5193863879088
A_Abidjan_428_2021_EPIISL4005744_2021-06-14_MDCK2_MDCK1_CrickWorldwideInfluenzaCentre,1.0000004296566105e-06,2021-06-14,2021.4787487298886
A_Abidjan_455_2021_EPIISL4005745_2021-07-02_MDCK3_MDCK1_CrickWorldwideInfluenzaCentre,1.0000004296566324e-06,2021-07-02,2021.5275139195126
A_Abidjan_457_2021_EPIISL4005747_2021-07-03_MDCK2_MDCK1_CrickWorldwideInfluenzaCentre,1.0000004296566728e-06,2021-07-03,2021.530223096714
A_Abidjan_458_2021_EPIISL4005748_2021-06-29_MDCK2_MDCK1_CrickWorldwideInfluenzaCentre,1.0000004296567065e-06,2021-06-29,2021.5193863879088
A_AbuDhabi_0004092_2022_EPIISL15928768_2022-07-08_Original_CentersforDiseaseControlandPrevention,0.6239337716289542,2022-07-08,2022.533295955215
A_AinWazein_267_2020_EPIISL527183_2020-02-15,0.9991518997816395,2020-02-15,2020.166829669852
A_Alabama_03_2020_EPIISL412234_2020-02-04,1.0307748412675581,2020-02-04,2020.1370287206373
A_Alabama_10_2020_EPIISL424707_2020-03-09,2.0,2020-03-09,2020.2291407454827
A_Alaska_01_2020_EPIISL416844_2020-01-27,1.0000004296566324e-06,2020-01-27,2020.1153553033187
A_Alaska_10137_2019_EPIISL404286_2019-11-20,0.9607286765033287,2019-11-20,2019.930453959036
A_Alaska_11470_2020_EPIISL427824_2020-02-02,1.0172958214388266,2020-02-02,2020.1316103662348
A_Alaska_11847_2020_EPIISL435170_2020-02-09,0.9281315632568999,2020-02-09,2020.150574606644
A_Alaska_11848_2020_EPIISL435171_2020-02-18,0.43099787230537046,2020-02-18,2020.174957201456
A_Alaska_61_2019_EPIISL409218_2019-12-20,1.0000004296564678e-06,2019-12-20,2020.0117292753678
A_Alba-Iulia_256568_2020_EPIISL409849_2020-01-20,2.0,2020-01-20,2020.0963910626174
A_Albania_290470_2023_EPIISL16834431_2023-02-01_HA_4,9.999999959757873e-07,2023-02-01,2023.0974821076843
A_Albania_290535_2023_EPIISL17063067_2023-01-05_HA_4,0.6722682187325075,2023-01-05,2023.024334322956
A_Albania_290675_2023_EPIISL17063053_2023-01-07_HA_4,9.999999959757873e-07,2023-01-07,2023.0297526776508
A_Alberta_018_2020_EPIISL411238_2020-01-16,1.000000429656568e-06,2020-01-16,2020.085554354104
A_Alicante_VAHNSI-GIHSN-161848_2022_EPIISL15923133_2022-09-27_Directsequencing_VirologyLaboratoryVaccineResearchAreaF,1.0000004296566834e-06,2022-09-27,2022.7527393088149
A_Alsace_16905_2022_EPIISL11814496_2022-03-02_Original_InstitutPasteur,0.553429362196096,2022-03-02,2022.1865212734444
A_Anantnag_AG323_2020_EPIISL412108_2020-01-02,0.7586986783648387,2020-01-02,2020.0476258729936
A_Anantnag_UG50_2020_EPIISL412115_2020-01-13,1.6898333855303223,2020-01-13,2020.0774268222083
A_Andalucia_230457_2022_EPIISL17094829_2022-11-14_HA_4,1.3057585917745553,2022-11-14,2022.8827798141867
A_Anhui-Yongqiao_SWL1276_2023_EPIISL18068723_2023-03-08_HA_4,0.6092493648714268,2023-03-08,2023.1923033094388
A_Ankara_14011-920_2020_EPIISL425227_2020-01-03,0.8962343479923445,2020-01-03,2020.050335050195
A_Ankara_14015-723_2019_EPIISL411901_2019-12-24,0.9922085014432154,2019-12-24,2020.0225659838813
A_Ankara_14016-226_2020_EPIISL425230_2020-01-07,0.9285106848756949,2020-01-07,2020.0611717590002
A_Ankara_1636_2019_EPIISL498281_2019-12-05,0.989132779028984,2019-12-05,2019.971091617056
A_Aragon_1051_2023_EPIISL17512091_2023-02-25_HA_4,2.0,2023-02-25,2023.1625023602242
A_Arizona_33_2017_EPIISL269954_2017-05-07,1.620547175511739,2017-05-07,2017.4176921048013
A_Arizona_71_2022_EPIISL16836968_2022-12-19_HA_4,1.0359643111608572,2022-12-19,2022.9776010162332
A_Arkansas_05_2020_EPIISL409146_2020-01-06,1.0000004296565767e-06,2020-01-06,2020.058462582091
A_Arkansas_08_2020_EPIISL413317_2020-01-25,1.0000004296565898e-06,2020-01-25,2020.1099369489161
A_Arkansas_10766_2020_EPIISL414051_2020-01-06,1.0000004296565767e-06,2020-01-06,2020.058462582091
A_Arkansas_29_2019_EPIISL400995_2019-11-25,1.000000429656568e-06,2019-11-25,2019.9439998453347
A_Armenia_1481_2022_EPIISL17211532_2022-12-12_HA_4,9.999999959757492e-07,2022-12-12,2022.9586367761158
A_Armenia_1543_2022_EPIISL17211534_2022-12-15_HA_4,9.999999959757492e-07,2022-12-15,2022.9667643077198
A_Astrakhan_11_2022_EPIISL16764125_2022-12-05_HA_4,0.9150561448071741,2022-12-05,2022.9396725354145
A_Asturias_2660_2022_EPIISL13953603_2022-06-01_ClinicalSpecimen_InstitutodeSaludCarlosIII,2.0,2022-06-01,2022.4330563987658
A_AthensGR_211_2022_EPIISL15839847_2022-09-26__HellenicPasteurInstitute,0.9293976674734834,2022-09-26,2022.7500301313216
A_Auxonne_0309_2021mar_EPIISL5135690_2021-03-26_Original_CNRVirusdesInfectionsRespiratoires-FranceSUD,1.1270555900492016,2021-03-26,2021.2620145534902
A_Azores_11_2019_EPIISL403266_2019-11-11,1.000000429656568e-06,2019-11-11,2019.906071364516
A_Baden-Wuerttemberg_139_2020_EPIISL481414_2020-03-03,2.0,2020-03-03,2020.2128856822746
A_Bahrain_1303_2022_EPIISL16833425_2022-12-12_HA_4,0.5369060379772417,2022-12-12,2022.9586367758238
A_Bahrain_1511_2022_EPIISL15928766_2022-09-26_Original_CentersforDiseaseControlandPrevention,0.6365071730812524,2022-09-26,2022.7500301313216
A_Bahrain_2446_2021_EPIISL5966838_2021-08-13_Original_CentersforDiseaseControlandPrevention,1.0000004296850656e-06,2021-08-13,2021.6412993619688
A_Bahrain_2446_2021_EPIISL5966870_2021-08-13_S2_CentersforDiseaseControlandPrevention,1.0000004296850656e-06,2021-08-13,2021.6412993619688
A_Bahrain_5680_2022_EPIISL14861734_2022-06-22_Original_CentersforDiseaseControlandPrevention,0.9105797660771316,2022-06-22,2022.4899491199938
A_Bahrain_6257_2022_EPIISL14861833_2022-06-20_Original_CentersforDiseaseControlandPrevention,0.9994286306371273,2022-06-20,2022.484530765591
A_Bahrain_7024_2022_EPIISL14861832_2022-06-26_Original_CentersforDiseaseControlandPrevention,0.5996239412009895,2022-06-26,2022.500785828799
A_Bahrain_9054_2022_EPIISL13894479_2022-04-10_Original_CentersforDiseaseControlandPrevention,0.6401954072810535,2022-04-10,2022.2921791842964
A_Bahrain_9931_2021_EPIISL5966728_2021-07-29_Original_CentersforDiseaseControlandPrevention,1.0000004296565733e-06,2021-07-29,2021.6006617039486
A_Bahrain_9931_2021_EPIISL5966869_2021-07-29_S2_CentersforDiseaseControlandPrevention,1.0000004296565733e-06,2021-07-29,2021.6006617039486
A_Baleares_3187_2022_EPIISL15446865_2022-07-23_ClinicalSpecimen_InstitutodeSaludCarlosIII,1.4824819905613678,2022-07-23,2022.5739336132349
A_Baleares_76_2023_EPIISL16913872_2023-01-03_HA_4,0.5807387799261636,2023-01-03,2023.0189159685535
A_Baleares_837_2022_EPIISL10347098_2022-02-05_ClinicalSpecimen_InstitutodeSaludCarlosIII,1.5789551882421762,2022-02-05,2022.1187918434114
A_Baltimore_JH-0363_2022_EPIISL15807273_2022-09-24__JohnsHopkinsSchoolofMedicine,2.0,2022-09-24,2022.7446117769189
A_Baltimore_JH-0366_2022_EPIISL15807275_2022-09-19__JohnsHopkinsSchoolofMedicine,1.0000004296565684e-06,2022-09-19,2022.7310658912043
A_Baltimore_JH-0377_2022_EPIISL15807441_2022-09-27__JohnsHopkinsSchoolofMedicine,1.3002149426840384,2022-09-27,2022.752739308523
A_Baltimore_JH-0411_2022_EPIISL15807443_2022-10-12_HA_4,0.9983039515591702,2022-10-12,2022.7933769665428
A_Bangladesh_0009_2021_EPIISL9346224_2021-09-18_Original_CentersforDiseaseControlandPrevention,2.0,2021-09-18,2021.7388297409245
A_Bangladesh_0017_2021_EPIISL9346239_2021-09-29_Original_CentersforDiseaseControlandPrevention,0.9991028173548588,2021-09-29,2021.7686306901392
A_Bangladesh_0020_2021_EPIISL9346228_2021-10-23_Original_CentersforDiseaseControlandPrevention,2.0,2021-10-23,2021.8336509429712
A_Bangladesh_1018_2021_EPIISL9346243_2021-09-30_Original_CentersforDiseaseControlandPrevention,2.0,2021-09-30,2021.7713398673407
A_Bangladesh_1210810009_2021_EPIISL5978775_2021-08-23_Original_CentersforDiseaseControlandPrevention,1.0000004296565663e-06,2021-08-23,2021.668391133982
A_Bangladesh_1210910004_2021_EPIISL5978940_2021-09-06_Original_CentersforDiseaseControlandPrevention,1.0000004296566182e-06,2021-09-06,2021.7063196148006
A_Bangladesh_1691_2021_EPIISL9525979_2021-09-05_Original_CentersforDiseaseControlandPrevention,1.0000004296565663e-06,2021-09-05,2021.7036104375993
A_Bangladesh_1693_2021_EPIISL9525915_2021-09-07_Original_CentersforDiseaseControlandPrevention,1.0000004296565663e-06,2021-09-07,2021.7090287920018
A_Bangladesh_2020_2021_EPIISL9346227_2021-10-13_Original_CentersforDiseaseControlandPrevention,1.0000004296566182e-06,2021-10-13,2021.8065591712498
A_Bangladesh_2036_2021_EPIISL9525810_2021-09-14_Original_CentersforDiseaseControlandPrevention,0.8149959380859163,2021-09-14,2021.7279930321192
A_Bangladesh_2050_2021_EPIISL9346237_2021-09-28_Original_CentersforDiseaseControlandPrevention,0.5163671372750406,2021-09-28,2021.765921512938
A_Bangladesh_2051_2021_EPIISL9525983_2021-10-02_Original_CentersforDiseaseControlandPrevention,1.0000004296565875e-06,2021-10-02,2021.7767582220351
A_Bangladesh_2062_2021_EPIISL9525806_2021-10-10_Original_CentersforDiseaseControlandPrevention,1.0000004296565875e-06,2021-10-10,2021.7984316396457
A_Bangladesh_2067_2021_EPIISL9525970_2021-10-13_Original_CentersforDiseaseControlandPrevention,0.9983043496241369,2021-10-13,2021.8065591709578
A_Bangladesh_2110_2021_EPIISL10491791_2021-09-04_Original_CentersforDiseaseControlandPrevention,1.0000004296565663e-06,2021-09-04,2021.700901260398
A_Bangladesh_2212_2021_EPIISL9525942_2021-09-13_Original_CentersforDiseaseControlandPrevention,0.4980114361017785,2021-09-13,2021.725283854918
A_Bangladesh_2221_2021_EPIISL9525809_2021-09-20_Original_CentersforDiseaseControlandPrevention,0.6081653345189956,2021-09-20,2021.7442480953273
A_Bangladesh_2225_2021_EPIISL9525807_2021-09-28_Original_CentersforDiseaseControlandPrevention,1.2537525322359828,2021-09-28,2021.765921512938
A_Bangladesh_2227_2021_EPIISL9525925_2021-09-28_Original_CentersforDiseaseControlandPrevention,1.0000004296566182e-06,2021-09-28,2021.7659215132298
A_Bangladesh_2230_2021_EPIISL9525787_2021-09-28_Original_CentersforDiseaseControlandPrevention,0.4055654068973905,2021-09-28,2021.765921512938
A_Bangladesh_3002_2015_EPIISL205498_2015-05-07,1.0844776352736074,2015-05-07,2015.4386381592287
A_Bangladesh_3005_2021_EPIISL5978854_2021-09-06_Original_CentersforDiseaseControlandPrevention,1.0000004296565627e-06,2021-09-06,2021.7063196148006
A_Bangladesh_3005_2021_EPIISL5978982_2021-09-06_S2_CentersforDiseaseControlandPrevention,1.0000004296565627e-06,2021-09-06,2021.7063196148006
A_Bangladesh_3006_2021_EPIISL5978910_2021-09-06_Original_CentersforDiseaseControlandPrevention,1.0000004296565415e-06,2021-09-06,2021.7063196148006
A_Bangladesh_3006_2021_EPIISL5979042_2021-09-06_S1_CentersforDiseaseControlandPrevention,1.0000004296565415e-06,2021-09-06,2021.7063196148006
A_Bangladesh_3011_2021_EPIISL5978805_2021-09-09_Original_CentersforDiseaseControlandPrevention,1.0000004296566182e-06,2021-09-09,2021.7144471464046
A_Bangladesh_3011_2021_EPIISL5979012_2021-09-09_S2_CentersforDiseaseControlandPrevention,1.0000004296566182e-06,2021-09-09,2021.7144471464046
A_Bangladesh_3013_2021_EPIISL5978864_2021-09-10_Original_CentersforDiseaseControlandPrevention,1.0000004296566182e-06,2021-09-10,2021.7171563236059
A_Bangladesh_3013_2021_EPIISL5978961_2021-09-10_S2_CentersforDiseaseControlandPrevention,1.0000004296566182e-06,2021-09-10,2021.7171563236059
A_Bangladesh_3014_2021_EPIISL5978904_2021-09-10_Original_CentersforDiseaseControlandPrevention,0.9982245613138148,2021-09-10,2021.717156323314
A_Bangladesh_3015_2021_EPIISL5978835_2021-09-11_Original_CentersforDiseaseControlandPrevention,1.0000004296565875e-06,2021-09-11,2021.7198655008071
A_Bangladesh_3015_2021_EPIISL5979032_2021-09-11_S2_CentersforDiseaseControlandPrevention,1.0000004296565875e-06,2021-09-11,2021.7198655008071
A_Bangladesh_3019_2021_EPIISL5978825_2021-09-13_Original_CentersforDiseaseControlandPrevention,1.0000004296565663e-06,2021-09-13,2021.72528385521
A_Bangladesh_3019_2021_EPIISL5979002_2021-09-13_S2_CentersforDiseaseControlandPrevention,1.0000004296565663e-06,2021-09-13,2021.72528385521
A_Bangladesh_3026_2021_EPIISL9346222_2021-09-22_Original_CentersforDiseaseControlandPrevention,0.5145013390892905,2021-09-22,2021.7496664497298
A_Bangladesh_3036_2021_EPIISL9346213_2021-09-21_Original_CentersforDiseaseControlandPrevention,1.0000004296565875e-06,2021-09-21,2021.7469572728205
A_Bangladesh_3039_2021_EPIISL9346229_2021-09-30_Original_CentersforDiseaseControlandPrevention,2.0,2021-09-30,2021.7713398673407
A_Bangladesh_3051_2021_EPIISL9346244_2021-09-28_Original_CentersforDiseaseControlandPrevention,1.0352717318662954,2021-09-28,2021.765921512938
A_Bangladesh_3210810034_2021_EPIISL5978766_2021-08-29_Original_CentersforDiseaseControlandPrevention,1.0000004296565663e-06,2021-08-29,2021.68464619719
